YEAR,QUARTER,REGION,PROVINCE,SEX,VALUE,UNIT,SOURCE
2563,"ไตรมาสที่ 2",ภาคเหนือ,กำแพงเพชร,หญิง,173.00,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,ตาก,ชาย,133.70,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,ตาก,หญิง,105.20,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,นครสวรรค์,ชาย,280.40,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,นครสวรรค์,หญิง,234.50,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,น่าน,ชาย,132.20,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,น่าน,หญิง,100.20,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,พะเยา,ชาย,116.90,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,พะเยา,หญิง,84.80,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,พิจิตร,ชาย,147.10,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,พิจิตร,หญิง,121.60,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,พิษณุโลก,ชาย,248.20,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,พิษณุโลก,หญิง,220.10,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,ลำปาง,ชาย,203.20,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,ลำปาง,หญิง,161.90,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,ลำพูน,ชาย,131.20,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,ลำพูน,หญิง,117.90,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,สุโขทัย,ชาย,164.40,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,สุโขทัย,หญิง,147.50,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,อุตรดิตถ์,ชาย,108.40,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,อุตรดิตถ์,หญิง,83.90,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,อุทัยธานี,ชาย,78.20,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,อุทัยธานี,หญิง,64.50,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,เชียงราย,ชาย,331.90,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,เชียงราย,หญิง,247.10,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,เชียงใหม่,ชาย,499.60,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,เชียงใหม่,หญิง,428.00,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,เพชรบูรณ์,ชาย,239.80,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,เพชรบูรณ์,หญิง,201.10,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,แพร่,ชาย,116.30,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,แพร่,หญิง,103.60,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,แม่ฮ่องสอน,ชาย,55.40,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคเหนือ,แม่ฮ่องสอน,หญิง,42.70,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,ชาย,220.00,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,หญิง,162.40,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,ชาย,456.40,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,ชาย,253.80,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,หญิง,205.00,พันคน,สำนักงานสถิติแห่งชาติ
2563,"ไตรมาสที่ 2",ภาคตะวันออกเฉียงเหนือ,นครพนม,ชาย,159.30,พันคน,สำนักงานสถิติแห่งชาติ
